20481
5003	8	58628
20481
5003	8	55634
5003	8	26616
20481
5003	8	23135
5003	8	21919
20481
5003	8	46886
20481
5003	8	45615
5003	8	65263
20481
5003	8	19704
5003	8	24922
20481
5003	8	42321
5003	8	19745
20481
5003	8	24690
20481
5003	8	54754
20481
5003	8	39545
5003	8	16957
20481
5003	8	3960
5003	8	46902
20481
5003	8	12195
5003	8	20924
20481
5003	8	50451
20481
5003	8	3652
5003	8	11998
20481
5003	8	65125
20481
5003	8	50781
20481
5003	8	6506
5003	8	28204
20481
5003	8	5024
20481
5003	8	19814
20481
5003	8	2134
5003	8	45120
20481
5003	13	34250
5003	8	40721
5003	13	34250
20481
5003	8	51175
5003	8	23392
20481
5003	8	29534
20481
20481
5003	8	64624
20481
5003	8	112
20481
5003	8	63104
20481
5003	8	17911
5003	8	25725
20481
5003	8	20167
20481
5003	8	17590
20481
5003	8	24083
20481
20481
5003	8	50650
5003	8	48032
20481
5003	8	17394
5003	8	26931
20481
5003	8	9736
20481
5003	8	60495
20481
20481
5003	8	60411
5003	8	38296
20481
20481
5003	8	57567
5003	8	23871
20481
5003	8	34256
20481
5003	8	39531
5003	8	4849
20481
5003	8	60464
5003	8	16628
20481
5003	8	48330
5003	8	25290
20481
5003	8	56978
5003	8	41358
5003	8	25923
20481
5003	8	300
20481
5003	8	50277
5003	8	6442
20481
5003	8	14722
20481
5003	8	25567
5003	8	2105
20481
5003	8	60655
20481
5003	8	48084
5003	8	328
5003	8	18178
20481
5003	8	26328
5003	8	15985
20481
5003	8	24598
20481
5003	8	24191
5003	8	53612
20481
5003	8	8055
5003	13	9289
5003	13	9289
20481
5003	8	57926
5003	8	46221
20481
5003	8	59770
5003	8	2443
20481
20481
5003	8	26770
5003	8	54370
20481
20481
5003	8	53616
20481
20481
5003	8	44979
5003	8	54562
20481
5003	8	38058
5003	8	3867
20481
5003	8	23595
20481
20481
5003	8	16305
20481
5003	8	64979
5003	8	30409
20481
20481
5003	8	14179
20481
20481
5003	8	34130
20481
5003	8	15913
20481
5003	8	48463
5003	13	46183
5003	8	48463
5003	13	46183
20481
20481
5003	8	37407
5003	13	34386
5003	8	37407
5003	13	34386
20481
5003	8	12194
20481
5003	8	57552
5003	8	46242
20481
5003	8	45337
5003	8	40651
20481
5003	8	62356
5003	8	1956
20481
5003	8	30608
5003	8	49364
20481
5003	8	58802
5003	8	9163
20481
5003	8	64547
20481
20481
5003	8	29790
5003	8	32079
20481
5003	8	5680
20481
5003	8	46119
5003	8	60556
20481
5003	8	47931
5003	8	25400
20481
5003	8	30826
20481
5003	8	57790
5003	8	44836
20481
5003	8	27923
20481
5003	8	23605
20481
5003	8	12025
20481
5003	8	9870
20481
5003	8	49038
5003	8	13487
20481
5003	8	45573
20481
5003	8	44577
20481
5003	8	30358
5003	8	51288
20481
5003	8	48306
20481
5003	8	34780
5003	8	1589
20481
20481
20481
5003	8	58693
5003	8	47415
20481
5003	8	11362
20481
20481
20481
5003	8	21799
5003	8	58051
20481
5003	8	43931
20481
5003	8	10958
20481
5003	8	38756
20481
5003	8	56547
5003	8	62255
5003	8	28430
20481
5003	8	33352
20481
5003	8	41279
20481
5003	8	60360
5003	8	25698
20481
5003	8	46994
5003	8	19888
20481
5003	8	62396
20481
20481
5003	8	1789
20481
5003	8	18556
20481
5003	8	3869
20481
5003	8	58628
20481
5003	8	55634
5003	8	26616
20481
5003	8	23135
5003	8	21919
20481
5003	8	46886
20481
5003	8	45615
5003	8	65263
20481
5003	8	19704
5003	8	24922
20481
5003	8	42321
5003	8	19745
20481
5003	8	24690
20481
5003	8	54754
20481
5003	8	39545
5003	8	16957
20481
5003	8	3960
5003	8	46902
20481
5003	8	12195
5003	8	20924
20481
5003	8	50451
20481
5003	8	3652
5003	8	11998
20481
5003	8	65125
20481
5003	8	50781
20481
5003	8	6506
5003	8	28204
20481
5003	8	5024
20481
5003	8	19814
20481
5003	8	2134
5003	8	45120
20481
5003	13	34250
5003	8	40721
5003	13	34250
20481
5003	8	51175
5003	8	23392
20481
5003	8	29534
20481
20481
5003	8	64624
20481
5003	8	112
20481
5003	8	63104
20481
5003	8	17911
5003	8	25725
20481
5003	8	20167
20481
5003	8	17590
20481
5003	8	24083
20481
20481
5003	8	50650
5003	8	48032
20481
5003	8	17394
5003	8	26931
20481
5003	8	9736
20481
5003	8	60495
20481
20481
5003	8	60411
5003	8	38296
20481
20481
5003	8	57567
5003	8	23871
20481
5003	8	34256
20481
5003	8	39531
5003	8	4849
20481
5003	8	60464
5003	8	16628
20481
5003	8	48330
5003	8	25290
20481
5003	8	56978
5003	8	41358
5003	8	25923
20481
5003	8	300
20481
5003	8	50277
5003	8	6442
20481
5003	8	14722
20481
5003	8	25567
5003	8	2105
20481
5003	8	60655
20481
5003	8	48084
5003	8	328
5003	8	18178
20481
5003	8	26328
5003	8	15985
20481
5003	8	24598
20481
5003	8	24191
5003	8	53612
20481
5003	8	8055
5003	13	9289
5003	13	9289
20481
5003	8	57926
5003	8	46221
20481
5003	8	59770
5003	8	2443
20481
20481
5003	8	26770
5003	8	54370
20481
20481
5003	8	53616
20481
20481
5003	8	44979
5003	8	54562
20481
5003	8	38058
5003	8	3867
20481
5003	8	23595
20481
20481
5003	8	16305
20481
5003	8	64979
5003	8	30409
20481
20481
5003	8	14179
20481
20481
5003	8	34130
20481
5003	8	15913
20481
5003	8	48463
5003	13	46183
5003	8	48463
5003	13	46183
20481
20481
5003	8	37407
5003	13	34386
5003	8	37407
5003	13	34386
20481
5003	8	12194
20481
5003	8	57552
5003	8	46242
20481
5003	8	45337
5003	8	40651
20481
5003	8	62356
5003	8	1956
20481
5003	8	30608
5003	8	49364
20481
5003	8	58802
5003	8	9163
20481
5003	8	64547
20481
20481
5003	8	29790
5003	8	32079
20481
5003	8	5680
20481
5003	8	46119
5003	8	60556
20481
5003	8	47931
5003	8	25400
20481
5003	8	30826
20481
5003	8	57790
5003	8	44836
20481
5003	8	27923
20481
5003	8	23605
20481
5003	8	12025
20481
5003	8	9870
20481
5003	8	49038
5003	8	13487
20481
5003	8	45573
20481
5003	8	44577
20481
5003	8	30358
5003	8	51288
20481
5003	8	48306
20481
5003	8	34780
5003	8	1589
20481
20481
20481
5003	8	58693
5003	8	47415
20481
5003	8	11362
20481
20481
20481
5003	8	21799
5003	8	58051
20481
5003	8	43931
20481
5003	8	10958
20481
5003	8	38756
20481
5003	8	56547
5003	8	62255
5003	8	28430
20481
5003	8	33352
20481
5003	8	41279
20481
5003	8	60360
5003	8	25698
20481
5003	8	46994
5003	8	19888
20481
5003	8	62396
20481
20481
5003	8	1789
20481
5003	8	18556
20481
5003	8	3869
20481
5003	8	11271
20481
5003	8	50950
5003	8	17056
20481
5003	8	38776
5003	8	48300
20481
5003	8	26156
20481
5003	13	49890
5003	8	56104
5003	13	49890
5003	8	26640
20481
5003	8	42520
20481
20481
5003	8	25608
20481
5003	8	23098
5003	8	11043
20481
5003	8	38391
5003	8	15832
20481
5003	8	208
5003	8	40554
20481
5003	8	47980
20481
5003	8	27581
5003	8	48461
20481
5003	8	35909
20481
5003	8	40259
5003	8	46452
5003	8	13471
20481
20481
5003	8	41688
20481
5003	8	2480
20481
5003	8	15098
20481
5003	8	4290
20481
5003	8	44694
5003	8	43395
20481
5003	8	31080
20481
5003	8	21262
20481
20481
5003	8	34522
5003	8	45368
5003	8	1073
20481
20481
5003	8	52841
20481
5003	8	61700
5003	8	7517
20481
5003	8	25854
20481
20481
5003	8	2946
5003	8	8702
20481
5003	8	13614
5003	8	12297
20481
5003	8	43270
5003	8	35968
20481
5003	8	24228
20481
20481
5003	8	21717
5003	8	10432
20481
5003	8	53118
5003	8	29217
20481
5003	8	39227
20481
20481
5003	8	1213
5003	8	18072
20481
5003	8	27107
5003	8	23767
20481
5003	8	53696
20481
5003	8	50322
5003	8	39058
20481
5003	8	10745
20481
5003	8	20717
20481
5003	8	16812
5003	8	26847
20481
5003	8	3467
5003	8	46462
20481
5003	8	34364
5003	8	53510
20481
5003	8	22009
20481
5003	8	60697
20481
5003	8	37318
20481
5003	8	46672
5003	8	45391
20481
5003	8	31994
20481
5003	8	5542
20481
5003	8	5641
5003	8	52857
20481
5003	8	59186
20481
5003	8	18292
20481
5003	8	34455
5003	8	22256
20481
5003	13	61570
20481
5003	8	5024
5003	13	61570
20481
5003	8	43356
5003	8	63374
20481
5003	8	39966
5003	8	4789
20481
5003	8	3193
5003	8	34037
20481
20481
5003	8	8012
20481
20481
5003	8	37526
20481
5003	8	11236
5003	8	20787
5003	8	51195
20481
20481
5003	8	33539
5003	8	21512
20481
20481
5003	8	18499
5003	8	50653
20481
5003	8	46037
20481
5003	8	10907
20481
5003	8	17506
5003	8	15404
5003	8	53598
20481
5003	8	61479
20481
5003	8	50692
20481
20481
5003	8	25875
20481
5003	8	20339
20481
5003	8	38282
5003	8	24805
20481
5003	8	12603
20481
5003	8	47607
5003	8	53351
20481
5003	8	58184
5003	8	52385
5003	8	28965
20481
20481
5003	8	25548
5003	8	55992
20481
5003	8	47378
20481
5003	8	63127
5003	8	20808
20481
5003	8	39931
5003	8	57780
20481
5003	8	15255
20481
5003	8	57771
5003	8	56945
5003	8	53920
20481
5003	8	31332
20481
5003	8	16991
5003	8	23200
20481
5003	8	31948
5003	8	30653
20481
5003	8	22546
5003	8	64632
20481
5003	8	7406
20481
5003	8	56183
20481
5003	8	38121
20481
5003	8	13841
5003	8	33814
20481
5003	8	51615
20481
5003	8	10193
5003	8	40114
20481
5003	8	37625
5003	8	48055
20481
5003	8	4224
20481
5003	8	45867
5003	8	18818
20481
5003	8	58453
20481
5003	8	2059
5003	8	54568
20481
5003	8	62027
5003	8	4054
20481
20481
5003	8	51257
5003	8	16991
20481
5003	8	24822
20481
5003	8	7942
20481
5003	8	63883
20481
5003	8	18012
5003	8	15548
20481
20481
20481
5003	8	14731
20481
5003	8	24358
20481
5003	8	64918
20481
5003	8	59668
5003	8	64207
20481
5003	8	19938
5003	8	15229
20481
5003	8	58628
20481
5003	8	55634
5003	8	26616
20481
5003	8	23135
5003	8	21919
20481
5003	8	46886
20481
5003	8	45615
5003	8	65263
20481
5003	8	19704
5003	8	24922
20481
5003	8	42321
5003	8	19745
20481
5003	8	24690
20481
5003	8	54754
20481
5003	8	39545
5003	8	16957
20481
5003	8	3960
5003	8	46902
20481
5003	8	12195
5003	8	20924
20481
5003	8	50451
20481
5003	8	3652
5003	8	11998
20481
5003	8	65125
20481
5003	8	50781
20481
5003	8	6506
5003	8	28204
20481
5003	8	5024
20481
5003	8	19814
20481
5003	8	2134
5003	8	45120
20481
5003	13	34250
5003	8	40721
5003	13	34250
20481
5003	8	51175
5003	8	23392
20481
5003	8	29534
20481
20481
5003	8	64624
20481
5003	8	112
20481
5003	8	63104
20481
5003	8	17911
5003	8	25725
20481
5003	8	20167
20481
5003	8	17590
20481
5003	8	24083
20481
20481
5003	8	50650
5003	8	48032
20481
5003	8	17394
5003	8	26931
20481
5003	8	9736
20481
5003	8	60495
20481
20481
5003	8	60411
5003	8	38296
20481
20481
5003	8	57567
5003	8	23871
20481
5003	8	34256
20481
5003	8	39531
5003	8	4849
20481
5003	8	60464
5003	8	16628
20481
5003	8	48330
5003	8	25290
20481
5003	8	56978
5003	8	41358
5003	8	25923
20481
5003	8	300
20481
5003	8	50277
5003	8	6442
20481
5003	8	14722
20481
5003	8	25567
5003	8	2105
20481
5003	8	60655
20481
5003	8	48084
5003	8	328
5003	8	18178
20481
5003	8	26328
5003	8	15985
20481
5003	8	24598
20481
5003	8	24191
5003	8	53612
20481
5003	8	8055
5003	13	9289
5003	13	9289
20481
5003	8	57926
5003	8	46221
20481
5003	8	59770
5003	8	2443
20481
20481
5003	8	26770
5003	8	54370
20481
20481
5003	8	53616
20481
20481
5003	8	44979
5003	8	54562
20481
5003	8	38058
5003	8	3867
20481
5003	8	23595
20481
20481
5003	8	16305
20481
5003	8	64979
5003	8	30409
20481
20481
5003	8	14179
20481
20481
5003	8	34130
20481
5003	8	15913
20481
5003	8	48463
5003	13	46183
5003	8	48463
5003	13	46183
20481
20481
5003	8	37407
5003	13	34386
5003	8	37407
5003	13	34386
20481
5003	8	12194
20481
5003	8	57552
5003	8	46242
20481
5003	8	45337
5003	8	40651
20481
5003	8	62356
5003	8	1956
20481
5003	8	30608
5003	8	49364
20481
5003	8	58802
5003	8	9163
20481
5003	8	64547
20481
20481
5003	8	29790
5003	8	32079
20481
5003	8	5680
20481
5003	8	46119
5003	8	60556
20481
5003	8	47931
5003	8	25400
20481
5003	8	30826
20481
5003	8	57790
5003	8	44836
20481
5003	8	27923
20481
5003	8	23605
20481
5003	8	12025
20481
5003	8	9870
20481
5003	8	49038
5003	8	13487
20481
5003	8	45573
20481
5003	8	44577
20481
5003	8	30358
5003	8	51288
20481
