20481
5001	0	31
5001	0	502
5003	3	33345
5003	5	31072
5001	0	4
20481
5001	0	63
5001	0	1330
5003	3	28477
5003	5	26203
5001	0	4
20481
5001	0	95
5001	0	2171
5003	3	38250
5003	5	35976
5001	0	4
20481
5001	0	127
5001	0	2996
5003	3	30744
5003	5	28472
5001	0	4
20481
5001	0	159
5001	0	3852
5003	3	55708
5003	5	53434
5001	0	4
20481
5001	0	191
5001	0	595
5003	3	62768
5003	5	60493
5001	0	4
20481
5001	0	223
5001	0	1432
5003	3	1825
5003	5	65086
5001	0	4
20481
5001	0	255
5001	0	2279
5003	3	17703
5003	5	15427
5001	0	4
20481
5001	0	287
5001	0	3111
5003	3	18075
5003	5	15799
5001	0	4
20481
5001	0	319
5001	0	3949
5003	3	23426
5003	5	21153
5001	0	4
20481
5001	0	351
5001	0	682
5003	3	20472
5003	5	18199
5001	0	4
20481
5001	0	383
5001	0	1519
5003	3	26239
5003	5	23966
5001	0	4
20481
5001	0	415
5001	0	2362
5003	3	37528
5003	5	35254
5001	0	4
20481
5001	0	447
5001	0	3218
5003	3	61266
5003	5	58991
5001	0	4
20481
5001	0	479
5001	0	4050
5003	3	61305
5003	5	59031
5001	0	4
20481
5001	0	511
5001	0	801
5003	3	11552
5003	5	9275
5001	0	4
20481
5001	0	543
5001	0	1650
5003	3	29267
5003	5	26992
5001	0	4
20481
5001	0	575
5001	0	2485
5003	3	32476
5003	5	30203
5001	0	4
20481
5001	0	607
5001	0	3323
5003	3	37753
5003	5	35479
5001	0	4
20481
5001	0	639
5001	0	66
5003	3	45732
5003	5	43455
5001	0	4
20481
5001	0	671
5001	0	899
5003	3	46605
5003	5	44331
5001	0	4
20481
5001	0	703
5001	0	1744
5003	3	59754
5003	5	57480
5001	0	4
20481
5001	0	735
5001	0	2593
5003	3	11876
5003	5	9603
5001	0	4
20481
5001	0	767
5001	0	3427
5003	3	13966
5003	5	11691
5001	0	4
20481
5001	0	799
5001	0	168
5003	3	18221
5003	5	15947
5001	0	4
20481
5001	0	831
5001	0	1017
5003	3	36304
5003	5	34032
5001	0	4
20481
5001	0	863
5001	0	1859
5003	3	46116
5003	5	43843
5001	0	4
20481
5001	0	895
5001	0	2691
5003	3	45975
5003	5	43703
5001	0	4
20481
5001	0	927
5001	0	3525
5003	3	48163
5003	5	45889
5001	0	4
20481
5001	0	959
5001	0	277
5003	3	65032
5003	5	62758
5001	0	4
20481
5001	0	991
5001	0	1127
5003	3	17327
5003	5	15054
5001	0	4
20481
5001	0	1023
5001	0	1966
5003	3	24948
5003	5	22674
5001	0	4
20481
5001	0	1055
5001	1	2808
5003	3	34675
5003	5	32400
5001	1	4
20481
5001	0	1087
5001	1	3649
5003	3	44191
5003	5	41916
5001	1	4
20481
5001	0	1119
5001	1	395
5003	3	54989
5003	5	52714
5001	1	4
20481
5001	0	1151
5001	1	1243
5003	3	5567
5003	5	3294
5001	1	4
20481
5001	0	1183
5001	1	2089
5003	3	19956
5003	5	17682
5001	1	4
20481
5001	0	1215
5001	1	2924
5003	3	23249
5003	5	20975
5001	1	4
20481
5001	0	1247
5001	1	3765
5003	3	32442
5003	5	30167
5001	1	4
20481
5001	0	1279
5001	1	512
5003	3	43387
5003	5	41113
5001	1	4
20481
5001	0	1311
5001	1	1346
5003	3	45435
5003	5	43161
5001	1	4
20481
5001	0	1343
5001	1	2196
5003	3	63589
5003	5	61312
5001	1	4
20481
5001	0	1375
5001	1	3028
5003	3	63589
5003	5	61313
5001	1	4
20481
5001	0	1407
5001	1	3873
5003	3	11969
5003	5	9694
5001	1	4
20481
5001	0	1439
5001	1	614
5003	3	16361
5003	5	14089
5001	1	4
20481
5001	0	1471
5001	1	1458
5003	3	28550
5003	5	26279
5001	1	4
20481
5001	0	1503
5001	1	2288
5003	3	27221
5003	5	24947
5001	1	4
20481
5001	0	1535
5001	1	3144
5003	3	51714
5003	5	49441
5001	1	4
20481
5001	0	1567
5001	1	3994
5003	3	3885
5003	5	1610
5001	1	4
20481
5001	0	1599
5001	1	740
5003	3	14726
5003	5	12451
5001	1	4
20481
5001	0	1631
5001	1	1587
5003	3	30118
5003	5	27844
5001	1	4
20481
5001	0	1663
5001	1	2433
5003	3	44464
5003	5	42191
5001	1	4
20481
5001	0	1695
5001	1	3275
5003	3	54610
5003	5	52336
5001	1	4
20481
5001	0	1727
5001	1	10
5003	3	53113
5003	5	50839
5001	1	4
20481
5001	0	1759
5001	1	856
5003	3	2494
5003	5	221
5001	1	4
20481
5001	0	1791
5001	1	1697
5003	3	11960
5003	5	9685
5001	1	4
20481
5001	0	1823
5001	1	2543
5003	3	25703
5003	5	23428
5001	1	4
20481
5001	0	1855
5001	1	3378
5003	3	29369
5003	5	27094
5001	1	4
20481
5001	0	1887
5001	1	123
5003	3	38628
5003	5	36355
5001	1	4
20481
5001	0	1919
5001	1	956
5003	3	38813
5003	5	36539
