0	1601
16	132
2	110
18	147
4	137
20	111
6	135
22	116
8	117
24	161
10	149
26	111
12	155
28	139
14	113
30	116
0	1237
16	131
2	108
18	147
4	136
20	110
6	134
22	114
8	116
24	161
10	147
26	110
12	154
28	138
14	111
30	115
0	3795
16	132
2	109
18	146
4	136
20	110
6	134
22	115
8	116
24	160
10	148
26	109
12	154
28	139
14	112
30	116
0	711
16	132
2	109
18	147
4	137
20	110
6	133
22	114
8	116
24	160
10	148
26	111
12	154
28	139
14	113
30	116
16	132
2	110
18	146
4	135
20	110
6	133
22	115
8	116
24	161
10	147
26	110
12	154
28	139
14	111
30	116
0	711
16	132
2	109
18	147
4	136
20	111
6	134
22	114
8	115
24	160
10	147
26	110
12	154
28	139
14	112
30	115
16	131
2	109
18	146
4	135
20	110
6	133
22	114
8	115
24	160
10	147
26	110
12	154
28	139
14	111
30	116
16	131
2	109
18	147
4	135
20	110
6	132
22	114
8	115
24	160
10	146
26	110
12	154
28	139
14	112
30	116
0	1117
16	132
2	108
18	147
4	136
20	110
6	134
22	115
8	116
24	160
10	148
26	110
12	154
28	138
14	111
30	115
0	1157
16	131
2	109
18	147
4	136
20	110
6	134
22	114
8	116
24	161
10	148
26	110
12	154
28	139
14	111
30	115
0	1177
16	131
2	108
18	146
4	135
20	110
6	134
22	115
8	116
24	160
10	148
26	110
12	154
28	139
14	113
30	116
16	131
2	110
18	147
4	135
20	111
6	133
22	114
8	115
24	161
10	147
26	110
12	154
28	139
14	111
30	115
16	131
2	110
18	146
4	135
20	110
6	133
22	115
8	116
24	161
10	147
26	110
12	154
28	139
14	111
30	116
0	3705
16	132
2	110
18	147
4	136
20	111
6	134
22	114
8	115
24	160
10	147
26	110
12	154
28	138
14	112
30	115
0	3290
16	131
2	110
18	147
4	136
20	111
6	134
22	114
8	116
24	160
10	147
26	110
12	154
28	138
14	112
30	115
0	1178
16	132
2	109
18	147
4	136
20	110
6	134
22	114
8	116
24	160
10	147
26	110
12	153
28	139
14	111
30	115
0	3221
16	131
2	109
18	146
4	136
20	110
6	134
22	115
8	115
24	161
10	148
26	110
12	154
28	139
14	112
30	116
0	2751
16	132
2	109
18	147
4	136
20	110
6	134
22	114
8	115
24	160
10	147
26	109
12	153
28	138
14	112
30	115
0	1766
16	131
2	109
18	147
4	136
20	110
6	134
22	114
8	115
24	160
10	147
26	109
12	154
28	138
14	112
30	115
0	2772
16	131
2	109
18	147
4	136
20	110
6	134
22	115
8	116
24	161
10	148
26	110
12	154
28	139
14	112
30	116
0	1657
16	131
2	108
18	147
4	136
20	109
6	134
22	114
8	116
24	161
10	148
26	110
12	154
28	139
14	112
30	115
0	3316
16	132
2	109
18	147
4	136
20	109
6	134
22	114
8	116
24	160
10	148
26	110
12	154
28	139
14	111
30	115
0	2175
16	131
2	109
18	147
4	136
20	111
6	134
22	114
8	116
24	160
10	148
26	110
12	154
28	139
14	111
30	115
0	3079
16	132
2	109
18	147
4	136
20	110
6	134
22	115
8	116
24	160
10	147
26	110
12	154
28	138
14	111
30	115
16	132
2	110
18	147
4	136
20	110
6	133
22	114
8	115
24	160
10	147
26	110
12	153
28	138
14	111
30	115
0	1693
16	132
2	109
18	147
4	136
20	110
6	134
22	115
8	116
24	160
10	147
26	110
12	154
28	138
14	111
30	115
0	2273
16	132
2	109
18	147
4	136
20	109
6	133
22	114
8	116
24	160
10	147
26	110
12	154
28	138
14	112
30	115
0	2567
16	132
2	109
18	147
4	136
20	110
6	133
22	114
8	116
24	161
10	148
26	109
12	154
28	138
14	111
30	115
16	132
2	109
18	147
4	136
20	110
6	133
22	115
8	115
24	160
10	147
26	110
12	153
28	138
14	111
30	115
0	2619
16	131
2	109
18	147
4	136
20	109
6	134
22	114
8	116
24	160
10	147
26	109
12	154
28	138
14	112
30	115
0	3133
16	132
2	109
18	147
4	136
20	110
6	134
22	114
8	115
24	160
10	147
26	110
12	154
28	139
14	112
30	115
0	1668
16	131
2	109
18	147
4	136
20	110
6	134
22	114
8	116
24	160
10	147
26	110
12	153
28	138
14	111
30	115
0	1575
16	132
2	109
18	147
4	136
20	109
6	134
22	115
8	116
24	160
10	148
26	110
12	154
28	139
14	112
30	115
0	3605
16	130
2	109
18	146
4	136
20	111
6	134
22	114
8	116
24	161
10	148
26	110
12	154
28	138
14	112
30	115
16	131
2	109
18	147
4	135
20	110
6	133
22	115
8	115
24	161
10	148
26	110
12	154
28	139
14	112
30	115
0	625
16	131
2	108
18	146
4	136
20	110
6	134
22	114
8	117
24	160
10	148
26	110
12	154
28	139
14	112
30	115
16	132
2	110
18	147
4	136
20	111
6	134
22	115
8	116
24	160
10	147
26	110
12	153
28	138
14	111
30	115
0	3622
16	132
2	110
18	147
4	136
20	110
6	134
22	114
8	115
24	160
10	147
26	109
12	154
28	138
14	112
30	115
0	2139
16	131
2	109
18	147
4	136
20	110
6	134
22	114
8	116
24	160
10	147
26	109
12	153
28	138
14	111
30	115
0	1165
16	132
2	108
18	147
4	136
20	110
6	133
22	114
8	115
24	159
10	147
26	110
12	155
28	139
14	112
30	115
16	131
2	110
18	146
4	136
20	111
6	134
22	114
8	116
24	160
10	147
26	109
12	153
28	138
14	111
30	115
0	1742
16	131
2	109
18	147
4	136
20	111
6	134
22	114
8	115
24	160
10	147
26	109
12	154
28	138
14	111
30	116
0	1073
16	132
2	108
18	146
4	136
20	110
6	134
22	114
8	116
24	161
10	148
26	110
12	154
28	139
14	112
30	116
0	2772
16	131
2	109
18	146
4	136
20	111
6	134
22	115
8	116
24	160
10	147
26	110
12	154
28	138
14	112
30	115
0	3801
16	131
2	109
18	147
4	136
20	110
6	134
22	114
8	116
24	161
10	148
26	110
12	155
28	139
14	112
30	115
0	1054
16	131
2	108
18	147
4	136
20	110
6	134
22	115
8	116
24	161
10	148
26	110
12	154
28	139
14	112
30	115
0	3667
16	131
2	109
18	147
4	136
20	110
6	134
22	114
8	116
24	161
10	148
26	110
12	154
28	139
14	112
30	116
0	2760
16	131
2	109
18	147
4	136
20	110
6	134
22	115
8	116
24	160
10	147
26	110
12	155
28	139
14	112
30	115
0	3729
16	132
2	110
18	147
4	136
20	110
6	133
22	114
8	116
24	160
10	147
26	110
12	154
28	138
14	112
30	115
0	1724
16	132
2	109
18	146
4	136
20	110
6	134
22	114
8	116
24	160
10	148
26	110
12	154
28	139
14	112
30	115
0	2049
16	131
2	109
18	147
4	136
20	110
6	134
22	113
8	115
24	160
10	147
26	109
12	154
28	138
14	112
30	115
0	1119
16	131
2	109
18	146
4	136
20	110
6	134
22	114
8	116
24	160
10	148
26	110
12	153
28	138
14	111
30	115
16	131
2	109
18	147
4	136
20	110
6	133
22	114
8	115
24	160
10	147
26	109
12	153
28	139
14	112
30	115
0	3181
16	131
2	109
18	147
4	136
20	110
6	134
22	114
8	116
24	161
10	148
26	110
12	154
28	139
14	112
30	115
0	2624
16	131
2	110
18	147
4	136
20	110
6	134
22	115
8	116
24	160
10	148
26	110
12	153
28	138
14	111
30	115
0	1742
16	131
2	109
18	147
4	136
20	110
6	134
22	115
8	116
24	161
10	147
26	110
12	154
28	139
14	111
30	114
16	131
2	109
18	147
4	136
20	110
6	133
22	114
8	115
24	160
10	147
26	109
12	153
28	138
14	111
30	115
16	131
2	109
18	146
4	136
20	110
6	134
22	114
8	116
24	160
10	148
26	110
12	153
28	139
14	111
30	115
0	1198
16	131
2	109
18	147
4	136
20	110
6	133
22	114
8	116
24	161
10	148
26	110
12	154
28	139
14	113
30	116
0	1789
16	131
2	109
18	147
4	137
20	111
6	134
22	115
8	117
24	161
10	148
26	110
12	154
28	139
14	112
30	116
0	1555
16	131
2	109
18	147
4	136
20	110
6	134
22	114
8	115
24	161
10	147
26	109
12	154
28	138
14	112
30	116
0	2190
16	131
2	109
18	147
4	136
20	110
6	134
22	114
8	116
24	160
10	147
26	109
12	154
28	138
14	112
30	115
0	1174
16	131
2	109
18	146
4	136
20	111
6	134
22	115
8	117
24	160
10	148
26	111
12	155
