16	131
2	109
18	146
4	137
20	109
6	131
22	113
8	115
24	159
10	146
26	110
12	152
28	138
14	111
30	114
16	130
2	108
18	145
4	135
20	109
6	131
22	113
8	115
24	158
10	146
26	109
12	152
28	137
14	110
30	113
0	612
16	128
2	104
18	144
4	133
20	106
6	129
22	110
8	113
24	156
10	144
26	106
12	150
28	135
14	109
30	111
0	3665
16	130
2	107
18	146
4	136
20	109
6	132
22	113
8	116
24	159
10	146
26	108
12	151
28	136
14	110
30	113
0	1138
16	130
2	106
18	146
4	136
20	109
6	132
22	113
8	115
24	158
10	145
26	108
12	152
28	136
14	110
30	114
16	130
2	110
18	145
4	138
20	109
6	131
22	113
8	115
24	159
10	146
26	108
12	151
28	136
14	110
30	113
0	744
16	129
2	106
18	145
4	135
20	108
6	132
22	112
8	116
24	158
10	146
26	107
12	150
28	136
14	110
30	113
16	129
2	108
18	145
4	136
20	109
6	131
22	112
8	115
24	159
10	146
26	108
12	152
28	137
14	110
30	113
16	129
2	109
18	145
4	137
20	109
6	131
22	113
8	115
24	159
10	146
26	108
12	152
28	137
14	110
30	113
16	129
2	108
18	145
4	135
20	109
6	131
22	113
8	115
24	158
10	146
26	109
12	152
28	137
14	110
30	113
16	130
2	108
18	146
4	135
20	109
6	131
22	113
8	115
24	159
10	145
26	108
12	151
28	136
14	110
30	112
16	130
2	108
18	146
4	136
20	109
6	131
22	113
8	115
24	158
10	145
26	107
12	151
28	137
14	110
30	113
0	720
16	126
2	103
18	142
4	132
20	105
6	128
22	109
8	113
24	156
10	143
26	105
12	150
28	134
14	108
30	111
16	130
2	108
18	145
4	136
20	109
6	131
22	113
8	115
24	158
10	145
26	107
12	151
28	137
14	110
30	113
0	607
16	128
2	104
18	143
4	133
20	107
6	129
22	110
8	113
24	156
10	143
26	105
12	150
28	135
14	110
30	110
16	130
2	107
18	146
4	136
20	109
6	132
22	113
8	115
24	159
10	146
26	108
12	152
28	137
14	110
30	113
0	648
16	127
2	104
18	143
4	133
20	106
6	129
22	109
8	112
24	155
10	142
26	104
12	149
28	134
14	107
30	110
16	130
2	109
18	145
4	136
20	109
6	131
22	113
8	115
24	158
10	145
26	108
12	151
28	137
14	110
30	113
16	130
2	109
18	145
4	137
20	109
6	131
22	113
8	115
24	158
10	146
26	109
12	152
28	137
14	110
30	114
0	648
16	127
2	103
18	143
4	134
20	107
6	129
22	111
8	114
24	157
10	144
26	107
12	150
28	136
14	109
30	111
0	3076
16	130
2	107
18	145
4	135
20	109
6	131
22	113
8	114
24	158
10	145
26	107
12	151
28	137
14	110
30	113
0	675
16	128
2	105
18	145
4	134
20	108
6	130
22	112
8	114
24	158
10	145
26	107
12	151
28	135
14	109
30	111
16	184
2	163
18	199
4	193
20	164
6	187
22	169
8	166
24	210
10	200
26	163
12	204
28	190
14	162
30	168
16	130
2	107
18	145
4	135
20	108
6	130
22	112
8	115
24	158
10	145
26	108
12	151
28	137
14	110
30	114
16	130
2	107
18	146
4	135
20	108
6	131
22	113
8	114
24	158
10	145
26	108
12	151
28	137
14	109
30	112
16	130
2	107
18	145
4	135
20	109
6	131
22	112
8	114
24	157
10	145
26	108
12	151
28	137
14	109
30	113
16	130
2	108
18	146
4	135
20	109
6	131
22	112
8	114
24	158
10	145
26	108
12	151
28	137
14	110
30	113
16	130
2	107
18	146
4	135
20	108
6	130
22	112
8	114
24	158
10	145
26	107
12	150
28	136
14	109
30	112
16	130
2	106
18	145
4	134
20	108
6	131
22	113
8	115
24	158
10	146
26	108
12	151
28	137
14	109
30	113
16	130
2	107
18	145
4	135
20	108
6	131
22	113
8	115
24	158
10	145
26	108
12	151
28	138
14	110
30	113
0	2095
16	129
2	106
18	145
4	135
20	109
6	131
22	112
8	115
24	159
10	146
26	108
12	152
28	137
14	109
30	113
16	129
2	109
18	145
4	137
20	109
6	131
22	112
8	114
24	159
10	145
26	107
12	150
28	137
14	109
30	113
0	606
16	127
2	102
18	142
4	132
20	105
6	129
22	110
8	113
24	156
10	143
26	105
12	149
28	134
14	107
30	110
16	129
2	108
18	146
4	135
20	109
6	131
22	113
8	114
24	158
10	145
26	107
12	151
28	136
14	109
30	113
0	2678
16	130
2	107
18	145
4	135
20	108
6	131
22	112
8	115
24	158
10	145
26	108
12	152
28	137
14	110
30	114
0	2140
16	129
2	107
18	146
4	136
20	109
6	131
22	113
8	115
24	158
10	145
26	107
12	151
28	137
14	110
30	113
16	129
2	109
18	145
4	137
20	108
6	131
22	113
8	115
24	158
10	145
26	108
12	151
28	137
14	109
30	113
16	130
2	107
18	145
4	135
20	109
6	131
22	113
8	115
24	158
10	146
26	109
12	152
28	137
14	110
30	114
0	2770
16	130
2	107
18	145
4	135
20	109
6	131
22	113
8	116
24	159
10	146
26	108
12	151
28	137
14	109
30	113
16	129
2	107
18	145
4	135
20	108
6	131
22	113
8	115
24	158
10	145
26	108
12	151
28	137
14	109
30	113
16	130
2	108
18	146
4	136
20	108
6	131
22	112
8	114
24	157
10	145
26	107
12	151
28	137
14	109
30	113
0	515
16	130
2	105
18	145
4	135
20	109
6	131
22	112
8	116
24	159
10	145
26	108
12	152
28	137
14	110
30	114
16	130
2	108
18	145
4	135
20	108
6	131
22	112
8	114
24	158
10	145
26	107
12	151
28	137
14	110
30	113
16	129
2	106
18	145
4	135
20	108
6	130
22	112
8	115
24	159
10	146
26	108
12	152
28	137
14	110
30	113
16	130
2	108
18	145
4	135
20	108
6	131
22	113
8	115
24	158
10	145
26	108
12	150
28	136
14	109
30	113
16	129
2	107
18	146
4	135
20	109
6	131
22	113
8	115
24	158
10	145
26	108
12	151
28	137
14	110
30	113
16	130
2	109
18	145
4	136
20	109
6	131
22	112
8	115
24	158
10	145
26	108
12	150
28	136
14	109
30	112
0	765
16	130
2	106
18	145
4	135
20	109
6	131
22	113
8	114
24	157
10	145
26	108
12	152
28	136
14	110
30	113
16	129
2	107
18	145
4	135
20	109
6	130
22	113
8	115
24	158
10	146
26	109
12	151
28	137
14	110
30	113
16	130
2	107
18	145
4	135
20	108
6	131
22	112
8	115
24	159
10	146
26	108
12	152
28	137
14	110
30	114
16	130
2	108
18	145
4	135
20	109
6	131
22	112
8	114
24	158
10	144
26	108
12	151
28	136
14	109
30	113
16	130
2	108
18	145
4	135
20	109
6	131
22	113
8	115
24	159
10	145
26	108
12	151
28	137
14	109
30	113
0	688
16	129
2	105
18	145
4	134
20	107
6	130
22	111
8	114
24	157
10	144
26	107
12	150
28	136
14	109
30	111
16	129
2	107
18	145
4	134
20	108
6	130
22	112
8	114
24	159
10	145
26	108
12	151
28	137
14	110
30	113
16	130
2	107
18	145
4	135
20	109
6	131
22	113
8	115
24	158
10	145
26	108
12	151
28	137
14	110
30	114
16	130
2	107
18	145
4	135
20	109
6	130
22	113
8	115
24	158
10	145
26	108
12	151
28	137
14	110
30	112
0	531
16	127
2	103
18	143
4	132
20	106
6	129
22	111
8	113
24	157
10	143
26	106
12	149
28	135
14	108
30	111
0	667
16	130
2	106
18	146
4	135
20	108
6	131
22	112
8	115
24	158
10	146
26	108
12	152
28	137
14	110
30	113
16	131
2	109
18	147
4	136
20	110
6	131
22	112
8	115
24	159
10	146
26	109
12	151
28	137
14	110
30	114
0	679
16	130
2	106
18	145
4	135
20	108
6	132
22	113
8	115
24	158
10	146
26	108
12	151
28	137
14	110
30	112
0	3111
16	130
2	107
18	145
4	135
20	109
6	131
22	113
8	115
24	158
10	146
26	109
12	153
28	138
14	110
30	114
16	130
2	108
18	145
4	135
20	109
6	131
22	113
8	114
24	158
10	145
26	107
12	151
28	137
14	110
30	113
16	130
2	107
18	146
4	135
20	108
6	131
22	113
8	115
24	159
10	145
26	108
12	151
28	137
14	109
30	113
16	129
2	108
18	145
4	136
20	109
6	131
22	112
8	115
24	159
10	146
26	108
12	151
28	136
14	109
30	113
16	129
2	107
18	145
4	135
20	108
6	131
22	112
8	115
24	159
10	145
26	108
12	151
28	137
14	110
30	113
16	129
2	109
18	145
4	137
20	108
6	131
22	112
8	114
24	158
10	145
26	108
12	151
28	137
14	110
30	113
16	130
2	109
18	145
4	136
20	109
6	131
22	112
8	115
24	158
10	145
26	108
12	151
28	137
14	109
30	113
0	705
16	130
2	106
18	145
4	135
20	108
6	131
22	112
8	115
24	158
10	145
26	108
12	151
28	137
14	110
30	113
16	129
2	108
18	145
4	135
20	109
6	130
22	113
8	115
24	158
10	145
26	108
12	151
28	137
14	109
30	113
16	130
2	107
18	145
4	135
20	109
6	130
22	112
8	114
24	159
10	146
26	108
12	151
28	138
14	110
30	113
16	130
2	110
18	145
4	137
20	109
6	131
22	112
8	114
24	158
10	145
26	108
12	150
28	136
14	109
30	113
16	130
2	108
18	146
4	135
20	109
6	131
22	112
8	114
24	158
10	145
26	108
12	151
28	137
14	110
30	113
16	130
2	107
18	144
4	135
20	108
6	130
22	112
8	115
24	158
10	145
26	108
12	151
28	137
14	110
30	113
16	130
2	107
18	145
4	135
20	108
6	130
22	112
8	114
24	157
10	145
26	107
12	151
28	137
14	110
30	113
16	130
2	108
18	145
4	136
20	108
6	130
22	112
8	114
24	158
10	145
26	108
12	151
28	137
14	110
30	113
16	130
2	107
18	145
4	135
20	109
6	131
22	112
8	114
24	158
10	144
26	107
12	150
28	136
14	109
30	113
0	734
16	130
2	106
18	146
4	136
20	109
6	132
22	113
8	115
24	158
10	145
26	108
12	151
28	136
14	110
30	113
16	130
2	108
18	145
4	135
20	108
6	131
22	112
8	115
24	158
10	145
26	108
12	151
28	137
14	109
30	113
16	130
2	107
18	146
4	135
20	108
6	130
22	112
8	114
24	158
10	145
26	108
12	151
28	136
14	110
30	113
0	1035
16	129
2	106
18	146
4	136
20	109
6	132
22	113
8	115
24	158
10	146
26	108
12	152
28	138
14	110
30	113
16	130
2	108
18	146
4	136
20	108
6	130
22	112
8	114
24	157
10	145
26	107
12	151
28	137
14	110
30	113
0	2271
16	130
2	107
