0	645
16	130
2	105
18	145
4	135
20	109
6	131
22	113
8	115
24	158
10	145
26	108
12	151
28	136
14	109
30	113
16	130
2	111
18	146
4	138
20	110
6	132
22	114
8	115
24	159
10	147
26	109
12	152
28	138
14	111
30	114
0	643
16	128
2	105
18	145
4	135
20	108
6	130
22	112
8	113
24	157
10	144
26	105
12	150
28	135
14	109
30	112
16	131
2	109
18	146
4	136
20	110
6	132
22	114
8	115
24	159
10	146
26	109
12	152
28	137
14	110
30	113
16	130
2	108
18	146
4	136
20	109
6	132
22	113
8	116
24	160
10	146
26	109
12	152
28	138
14	110
30	114
16	131
2	109
18	146
4	136
20	109
6	131
22	113
8	116
24	160
10	146
26	109
12	152
28	138
14	110
30	114
0	518
16	131
2	107
18	147
4	136
20	110
6	132
22	114
8	116
24	159
10	146
26	108
12	152
28	137
14	110
30	114
16	131
2	110
18	146
4	136
20	109
6	131
22	113
8	115
24	159
10	146
26	109
12	152
28	138
14	111
30	114
16	181
2	159
18	196
4	188
20	160
6	183
22	165
8	162
24	207
10	197
26	159
12	202
28	187
14	159
30	164
16	131
2	110
18	146
4	136
20	110
6	131
22	113
8	115
24	159
10	146
26	109
12	153
28	138
14	111
30	115
16	131
2	109
18	147
4	136
20	110
6	132
22	113
8	116
24	160
10	146
26	110
12	152
28	138
14	110
30	114
16	130
2	109
18	147
4	136
20	109
6	132
22	113
8	115
24	159
10	146
26	109
12	152
28	137
14	111
30	114
16	131
2	110
18	146
4	137
20	110
6	132
22	113
8	115
24	159
10	147
26	110
12	152
28	138
14	110
30	113
0	607
16	128
2	104
18	144
4	133
20	107
6	129
22	111
8	114
24	157
10	143
26	106
12	148
28	135
14	108
30	111
16	130
2	109
18	145
4	136
20	109
6	131
22	113
8	116
24	159
10	146
26	109
12	152
28	138
14	110
30	114
16	131
2	109
18	147
4	136
20	110
6	132
22	114
8	116
24	160
10	147
26	109
12	152
28	137
14	110
30	114
16	131
2	110
18	146
4	137
20	110
6	132
22	114
8	116
24	159
10	146
26	109
12	152
28	138
14	110
30	114
0	636
16	129
2	105
18	144
4	134
20	107
6	129
22	111
8	113
24	156
10	144
26	107
12	150
28	136
14	109
30	112
0	1078
16	131
2	106
18	146
4	136
20	110
6	132
22	113
8	116
24	159
10	147
26	109
12	153
28	137
14	111
30	114
0	2667
16	131
2	108
18	147
4	137
20	110
6	132
22	114
8	116
24	159
10	146
26	108
12	152
28	137
14	110
30	114
0	2242
16	131
2	108
18	147
4	136
20	110
6	132
22	113
8	116
24	158
10	147
26	109
12	152
28	138
14	111
30	115
16	131
2	109
18	146
4	137
20	110
6	132
22	113
8	115
24	159
10	146
26	108
12	151
28	137
14	111
30	114
16	130
2	108
18	146
4	136
20	110
6	132
22	114
8	115
24	160
10	146
26	109
12	152
28	138
14	110
30	114
16	181
2	158
18	196
4	188
20	161
6	183
22	164
8	162
24	206
10	196
26	159
12	201
28	187
14	159
30	164
16	131
2	109
18	146
4	136
20	109
6	131
22	114
8	115
24	159
10	146
26	109
12	152
28	138
14	111
30	114
16	131
2	109
18	146
4	136
20	110
6	132
22	114
8	116
24	160
10	146
26	109
12	152
28	137
14	111
30	113
0	653
16	131
2	107
18	147
4	136
20	110
6	133
22	114
8	117
24	160
10	147
26	109
12	153
28	137
14	111
30	114
16	182
2	159
18	196
4	189
20	161
6	184
22	165
8	164
24	207
10	198
26	161
12	202
28	188
14	160
30	165
0	720
16	130
2	107
18	146
4	137
20	110
6	132
22	113
8	116
24	160
10	147
26	109
12	153
28	138
14	111
30	113
0	521
16	130
2	106
18	146
4	136
20	109
6	132
22	114
8	116
24	159
10	147
26	110
12	153
28	138
14	111
30	114
16	131
2	109
18	146
4	136
20	110
6	132
22	113
8	116
24	160
10	146
26	109
12	152
28	138
14	110
30	114
0	2095
16	131
2	108
18	146
4	137
20	110
6	133
22	114
8	116
24	160
10	147
26	108
12	152
28	137
14	110
30	114
16	131
2	109
18	146
4	136
20	109
6	132
22	114
8	116
24	159
10	146
26	108
12	152
28	137
14	110
30	113
0	1783
16	130
2	107
18	146
4	136
20	110
6	132
22	114
8	116
24	159
10	147
26	109
12	153
28	139
14	111
30	114
16	183
2	160
18	197
4	190
20	162
6	184
22	166
8	163
24	207
10	198
26	161
12	202
28	189
14	161
30	165
16	131
2	109
18	146
4	136
20	110
6	131
22	113
8	115
24	159
10	147
26	108
12	152
28	138
14	111
30	114
16	130
2	108
18	146
4	136
20	110
6	132
22	114
8	116
24	159
10	146
26	109
12	152
28	137
14	110
30	113
16	131
2	109
18	146
4	136
20	109
6	132
22	113
8	116
24	159
10	146
26	109
12	152
28	138
14	111
30	114
16	131
2	109
18	146
4	136
20	110
6	131
22	113
8	115
24	159
10	146
26	109
12	152
28	138
14	111
30	114
16	131
2	111
18	147
4	138
20	110
6	132
22	113
8	116
24	160
10	147
26	108
12	152
28	138
14	110
30	113
0	681
16	130
2	106
18	146
4	136
20	109
6	132
22	113
8	115
24	158
10	145
26	107
12	152
28	136
14	110
30	113
16	131
2	110
18	146
4	137
20	110
6	131
22	113
8	115
24	159
10	146
26	108
12	152
28	137
14	111
30	114
0	1674
16	131
2	108
18	146
4	137
20	110
6	133
22	113
8	116
24	159
10	146
26	108
12	152
28	137
14	111
30	114
0	2143
16	131
2	107
18	147
4	137
20	110
6	132
22	114
8	116
24	159
10	146
26	108
12	152
28	137
14	111
30	113
16	185
2	163
18	200
4	193
20	165
6	188
22	169
8	166
24	210
10	201
26	163
12	205
28	191
14	163
30	169
0	766
16	131
2	107
18	147
4	136
20	109
6	132
22	114
8	116
24	159
10	147
26	109
12	153
28	138
14	111
30	114
0	3243
16	131
2	108
18	146
4	136
20	110
6	132
22	114
8	116
24	159
10	147
26	109
12	152
28	137
14	111
30	113
16	131
2	110
18	145
4	137
20	109
6	132
22	113
8	115
24	159
10	147
26	109
12	152
28	138
14	110
30	114
16	130
2	109
18	146
4	137
20	109
6	132
22	113
8	115
24	159
10	146
26	109
12	152
28	139
14	111
30	114
16	131
2	108
18	146
4	136
20	109
6	132
22	113
8	115
24	158
10	146
26	108
12	151
28	137
14	111
30	114
16	131
2	110
18	147
4	137
20	110
6	131
22	113
8	115
24	159
10	146
26	109
12	152
28	138
14	111
30	114
16	187
2	165
18	201
4	194
20	166
6	190
22	171
8	168
24	213
10	204
26	166
12	208
28	193
14	166
30	171
16	131
2	109
18	146
4	136
20	109
6	132
22	113
8	115
24	158
10	146
26	109
12	152
28	138
14	111
30	114
16	131
2	109
18	146
4	136
20	109
6	132
22	113
8	116
24	159
10	146
26	109
12	152
28	138
14	111
30	114
0	583
16	131
2	107
18	146
4	136
20	110
6	133
22	113
8	117
24	159
10	147
26	109
12	153
28	138
14	112
30	114
16	131
2	109
18	147
4	137
20	110
6	132
22	114
8	115
24	158
10	146
26	108
12	152
28	138
14	111
30	113
16	131
2	109
18	146
4	136
20	109
6	132
22	113
8	116
24	159
10	146
26	109
12	152
28	138
14	112
30	115
0	3752
16	130
2	108
18	146
4	137
20	109
6	133
22	114
8	116
24	159
10	146
26	109
12	153
28	138
14	112
30	114
16	131
2	109
18	146
4	137
20	110
6	132
22	113
8	115
24	158
10	146
26	108
12	151
28	138
14	110
30	113
16	131
2	109
18	146
4	136
20	109
6	132
22	113
8	116
24	159
10	147
26	110
12	153
28	139
14	111
30	115
16	184
2	163
18	200
4	193
20	164
6	188
22	169
8	166
24	211
10	201
26	163
12	206
28	192
14	163
30	168
0	623
16	131
2	107
18	147
4	136
20	109
6	132
22	113
8	116
24	159
10	147
26	109
12	153
28	138
14	111
30	114
16	131
2	108
18	146
4	136
20	110
6	131
22	114
8	116
24	159
10	146
26	109
12	152
28	138
14	110
30	113
0	637
16	129
2	105
18	144
4	132
20	108
6	130
22	112
8	114
24	157
10	144
26	106
12	149
28	136
14	108
30	111
0	3647
16	131
2	109
18	147
4	137
20	110
6	133
22	114
8	117
24	159
10	147
26	109
12	153
28	138
14	111
30	114
16	132
2	108
18	146
4	136
20	110
6	132
22	114
8	116
24	159
10	146
26	109
12	152
28	137
14	110
30	114
0	635
16	128
2	105
18	144
4	135
20	108
6	131
22	112
8	114
24	157
10	144
26	107
12	150
28	135
